HANDLE,p_address,c_address,p_lcra,p_lra,p_landBank,c_lra,p_typeSimple,c_typeDetail,c_typeSimple,compare_type,p_low
12171000030,3401 LASALLE ST,3401 LASALLE ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12197000050,3654 - 3660 MARKET ST,3660 MARKET ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
12214000240,5 STEELCOTE SQUARE,5 STEELCOTE SQUARE,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
12263000210,2345 1/2 HICKORY ST,2345 1/2 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12263000215,2345 HICKORY ST,2345 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12263000280,2345 R HICKORY ST,2345R HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12264000030,2348 HICKORY ST,2348 HICKORY ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12264000225,1209 MISSOURI AVE,1209 MISSOURI AV,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, possible",lot,unmatched,TRUE
12264000285,1219 - 1221 MISSOURI AVE,1219-21 MISSOURI AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12264000295,2311 RUTGER ST,2311 RUTGER ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12264000330,2339 RUTGER ST,2339 RUTGER ST,FALSE,TRUE,TRUE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12264000335,2341 RUTGER ST,2341 RUTGER ST,FALSE,TRUE,TRUE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12264000340,2343 RUTGER ST,2343 RUTGER ST,FALSE,TRUE,TRUE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12264000350,2345 RUTGER ST,2345 RUTGER ST,FALSE,TRUE,TRUE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12266000025,2223 R PARK AVE,2223R PARK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12266000040,1233 - 1235 MACKAY PL,1233-5 MACKAY PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12267000130,2225 RUTGER ST,2225 RUTGER ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12267000140,2227 RUTGER ST,2227 RUTGER ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12276038011,1001 - 1021 MISSISSIPPI AVE,1001 MISSISSIPPI AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,FALSE
12277040010,2115 - 2131 HICKORY ST,2115-31 HICKORY ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12278030010,2034 HICKORY ST,2034 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12278030070,2014 HICKORY ST,2014 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12278040060,1228 MACKAY PL,1228 MACKAY PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12278040170,1205 BENTON PL,1205 BENTON PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12278040216,25 - 27 BENTON PL,25-7 BENTON PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12278040220,23 BENTON PL,23 BENTON PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12279030120,2003 PARK AVE,2003 PARK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12279040019,1308 MACKAY PL,1308 MACKAY PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12279040031,1302 MACKAY PL,1302 MACKAY PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12279040035,1300 MACKAY PL,1300 MACKAY PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12279040230,8 BENTON PL,8 BENTON PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12279040270,4 R BENTON PL,4R BENTON PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12279040300,7 BENTON PL,7 BENTON PL,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12280000160,1810 LASALLE ST,1810 LASALLE ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12280000300,1909 HICKORY ST,1909 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12280000340,1925 HICKORY ST,1925 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12280000350,1927 HICKORY ST,1927 HICKORY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12281000175,1817 LASALLE ST,1817 LASALLE ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12288060051,3724 GRANDEL SQUARE,3724 GRANDEL SQUARE,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12288060330,620 N SPRING AVE,620 N SPRING AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12288190180,3707 GRANDEL SQUARE,3707 GRANDEL SQUARE,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12290010070,1039 - 1041 N GRAND BLVD,1039-41 N GRAND BLVD,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12290010075,1027 - 1031 N GRAND BLVD,1027-31 N GRAND BLVD,FALSE,FALSE,FALSE,FALSE,unknown,"vacant building, confirmed",building,unmatched,TRUE
12290010100,1027 R N GRAND BLVD,1027R N GRAND BLVD,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
12293000020,3662 - 3664 COOK AVE,3662-4 COOK AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12293000030,3658 - 3660 COOK AVE,3658-60 COOK AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12293000040,3654 - 3656 COOK AVE,3654-6 COOK AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12293000055,3652 COOK AVE,3652 COOK AV,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12293000070,3648 COOK AVE,3648 COOK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12293000120,3634 - 3636 COOK AVE,3634 COOK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12293000160,3624 COOK AVE,3624 COOK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12293000170,3622 COOK AVE,3622 COOK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12293000176,3620 COOK AVE,3620 COOK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12293000190,1129 N GRAND BLVD,1129 N GRAND BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12293000200,1127 N GRAND BLVD,1127 N GRAND BLVD,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12293000220,1125 N GRAND BLVD,1125 N GRAND BLVD,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12293000230,1117 - 1119 N GRAND BLVD,1117-9 N GRAND BLVD,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12293000240,1111 - 1115 N GRAND BLVD,1111-5 N GRAND BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12293000250,1109 N GRAND BLVD,1109 N GRAND BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12293000260,1107 N GRAND BLVD,1107 N GRAND BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12293000410,3671 FINNEY AVE,3671 FINNEY AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12293000420,3673 FINNEY AVE,3673 FINNEY AV,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12293000540,3650 COOK AVE,3650 COOK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12294000010,3716 PAGE BLVD,3716 PAGE BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12294000020,3712 - 3714 PAGE BLVD,3712-4 PAGE BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12294000040,3708 PAGE BLVD,3708 PAGE BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12294000050,3706 PAGE BLVD,3706 PAGE BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12294000060,3704 PAGE BLVD,3704 PAGE BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12294000110,3654 PAGE BLVD,3654 PAGE BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12294000230,1213 - 1215 N GRAND BLVD,1213-5 N GRAND BLVD,FALSE,FALSE,FALSE,FALSE,lot,"vacant building, possible",building,unmatched,TRUE
12294000240,1211 N GRAND BLVD,1211 N GRAND BLVD,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
12294000270,3615 COOK AVE,3615 COOK AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12294000280,3617 COOK AVE,3617 COOK AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12294000290,3621 COOK AVE,3621 COOK AV,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12294000300,3623 COOK AVE,3623 COOK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12294000310,3625 COOK AVE,3625 COOK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant building, confirmed",building,unmatched,TRUE
12294000320,3627 COOK AVE,3627 COOK AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
12294000395,3657 COOK AVE,3657 COOK AV,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12294000420,3665 COOK AVE,3665 COOK AV,TRUE,FALSE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12294000510,3689 COOK AVE,3689 COOK AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12308000130,1547 N 17TH ST,1547 N 17TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12308000140,1545 N 17TH ST,1545 N 17TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12308000150,1521 - 1543 N 17TH ST,1521-43 N 17TH ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12308000150,1521 - 1543 N 17TH ST,1521-43 N 17TH ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12308000150,1521 - 1543 N 17TH ST,1521-43 N 17TH ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12308000150,1521 - 1543 N 17TH ST,1521-43 N 17TH ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12308000150,1521 - 1543 N 17TH ST,1521-43 N 17TH ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12308000150,1521 - 1543 N 17TH ST,1521-43 N 17TH ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12308000150,1521 - 1543 N 17TH ST,1521-43 N 17TH ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12308000150,1521 - 1543 N 17TH ST,1521-43 N 17TH ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12308000250,1519 N 17TH ST,1519 N 17TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12308000260,1515 - 1517 N 17TH ST,1515-7 N 17TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12309000280,1540 HOGAN ST,1540 HOGAN ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, possible",building,matched,TRUE
12310000040,1537 HOGAN ST,1537 HOGAN ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12310000050,1535 HOGAN ST,1535 HOGAN ST,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
12310000130,1835 - 1837 CASS AVE,1835 CASS AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12310000150,1521 HOGAN ST,1521 HOGAN ST,FALSE,FALSE,FALSE,FALSE,building,"vacant lot, possible",lot,unmatched,FALSE
12310000150,1521 HOGAN ST,1521 HOGAN ST,FALSE,FALSE,FALSE,FALSE,building,"vacant lot, possible",lot,unmatched,FALSE
12311000015,1500 - 1867 19TH ST,1500 19TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12311000025,1849 CASS AVE,1849 CASS AV,FALSE,FALSE,FALSE,FALSE,building,"vacant lot, confirmed",lot,unmatched,TRUE
12313000020,2118 MULLANPHY ST,2118 MULLANPHY ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12313000050,2020 - 2022 MULLANPHY ST,2020-2 MULLANPHY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12315000190,2301 - 2303 CASS AVE,2301-3 CASS AV,FALSE,FALSE,FALSE,TRUE,building,"vacant building, confirmed",building,matched,FALSE
12315000230,2315 1/2 CASS AVE,2315 1/2 CASS AV,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12315000290,2407 CASS AVE,2407 CASS AV,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12315000300,2409 - 2411 CASS AVE,2409-11 CASS AV,FALSE,FALSE,FALSE,TRUE,building,"vacant lot, confirmed",lot,unmatched,TRUE
12315000310,2413 - 2415 CASS AVE,2413-5 CASS AV,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12316000030,2501 CASS AVE,2501 CASS AV,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12317000500,1600 - 2537 N JEFFERSON AVE,1600 N JEFFERSON AV,TRUE,FALSE,TRUE,TRUE,unknown,"vacant building, confirmed",building,unmatched,TRUE
12317000500,1600 - 2537 N JEFFERSON AVE,1600 N JEFFERSON AV,TRUE,FALSE,TRUE,TRUE,unknown,"vacant building, confirmed",building,unmatched,TRUE
12318000010,2346 - 2348 HOWARD ST,2346-8 HOWARD ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12318000080,2324 HOWARD ST,2324 HOWARD ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12318000135,2308 HOWARD ST,2308 HOWARD ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12318000140,2306 HOWARD ST,2306 HOWARD ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12319000040,2238 - 2240 HOWARD ST,2238-40 HOWARD ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12319000070,2226 HOWARD ST,2226 HOWARD ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12320000130,1629 - 2008 N 20TH ST,2000-8 HOWARD ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12320000140,1627 N 20TH ST,1627 N 20TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12320000160,1613 - 1621 N 20TH ST,1613 N 20TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12320000170,1611 N 20TH ST,1611 N 20TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12320000180,1609 N 20TH ST,1609 N 20TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12320000190,1605 - 1607 N 20TH ST,1605-7 N 20TH ST,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, possible",lot,unmatched,TRUE
12320000210,2009 - 2011 MULLANPHY ST,2009-11 MULLANPHY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12320000220,2013 - 2017 MULLANPHY ST,2013-7 MULLANPHY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12320000230,2019 MULLANPHY ST,2019 MULLANPHY ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12322030010,1600 KNAPP ST,1600 KNAPP ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12322030020,1606 KNAPP ST,1606 KNAPP ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, possible",building,matched,TRUE
12322030040,1612 KNAPP ST,1612 KNAPP ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12322030050,1616 KNAPP ST,1616 KNAPP ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12322030065,1618 - 1626 KNAPP ST,1618-26 KNAPP ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12322030072,1632 - 1636 KNAPP ST,1632-6 KNAPP ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12322030125,1633 - 1637 19TH ST,1633-7 19TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12322030130,1631 19TH ST,1631 19TH ST,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
12322030135,1629 19TH ST,1629 19TH ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12322030160,1623 19TH ST,1623 19TH ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12322040071,1635 - 1637 KNAPP ST,1635 KNAPP ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12322040080,1627 KNAPP ST,1627 KNAPP ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12322040080,1627 KNAPP ST,1627 KNAPP ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12323000010,1718 - 2126 N 22ND ST,1718-24 N 22ND ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12323000020,2118 - 2120 MADISON ST,2118-20 MADISON ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12323000020,2118 - 2120 MADISON ST,2118-20 MADISON ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12323000020,2118 - 2120 MADISON ST,2118-20 MADISON ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12323000030,2116 MADISON ST,2116 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12325000120,2314 MADISON ST,2314 MADISON ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12325000270,2333 HOWARD ST,2333 HOWARD ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12327000090,2503 MADISON ST,2503 MADISON ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12328000070,2331 MADISON ST,2331 MADISON ST,FALSE,FALSE,FALSE,TRUE,unknown,"vacant building, confirmed",building,unmatched,TRUE
12328000080,2329 MADISON ST,2329 MADISON ST,FALSE,FALSE,FALSE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12330000010,1812 - 1816 N 22ND ST,1812-6 N 22ND ST,FALSE,TRUE,TRUE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12330000040,1820 N 22ND ST,1820 N 22ND ST,FALSE,FALSE,FALSE,FALSE,unknown,"vacant building, confirmed",building,unmatched,TRUE
12330000050,1822 N 22ND ST,1822 N 22ND ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12330000080,1826 - 1828 N 22ND ST,1826-8 N 22ND ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12330000090,1830 N 22ND ST,1830 N 22ND ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12330000100,1832 N 22ND ST,1832 N 22ND ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12330000110,1834 N 22ND ST,1834 N 22ND ST,FALSE,FALSE,FALSE,FALSE,unknown,"vacant building, confirmed",building,unmatched,TRUE
12330000115,1836 - 1842 N 22ND ST,1836-42 N 22ND ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12330000150,1839 - 1841 RAUSCHENBACH AVE,1839-41 RAUSCHENBACH AV,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12330000170,1831 - 1833 RAUSCHENBACH AVE,1831-3 RAUSCHENBACH AV,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12330000190,1823 - 1825 RAUSCHENBACH AVE,1823-5 RAUSCHENBACH AV,FALSE,TRUE,TRUE,TRUE,building,"vacant building, confirmed",building,matched,TRUE
12330000220,1801 - 2107 N 21ST ST,1801 N 21ST ST,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, possible",lot,unmatched,TRUE
12330000240,2109 MADISON ST,2109 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12330000260,2115 MADISON ST,2115 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12330000270,2117 MADISON ST,2117 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12330000280,2119 MADISON ST,2119 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12330000300,2123 MADISON ST,2123 MADISON ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
12330000310,2125 - 2127 MADISON ST,2125-7 MADISON ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12330000320,2129 MADISON ST,2129 MADISON ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
12331000030,1824 - 1826 N 21ST ST,1824-6 N 21ST ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12331000030,1824 - 1826 N 21ST ST,1824-6 N 21ST ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12331000030,1824 - 1826 N 21ST ST,1824-6 N 21ST ST,FALSE,TRUE,TRUE,TRUE,lot,"vacant lot, confirmed",lot,matched,TRUE
12331000060,1828 - 1830 N 21ST ST,1828-30 N 21ST ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12331000090,2008 NORTH MARKET ST,2008 NORTH MARKET ST,FALSE,FALSE,FALSE,FALSE,unknown,"vacant building, confirmed",building,unmatched,TRUE
12331000100,2006 NORTH MARKET ST,2006 NORTH MARKET ST,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
12331000110,2004 NORTH MARKET ST,2004 NORTH MARKET ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12331000200,1815 - 1817 N 20TH ST,1815-7 N 20TH ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12331000210,2001 MADISON ST,2001 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12331000220,1800 - 2027 N 21ST ST,2005-7 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12331000330,2029 MADISON ST,2029 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, possible",lot,matched,TRUE
12332000020,1945 - 1947 MADISON ST,1945-7 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12332000060,1933 MADISON ST,1933 MADISON ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,FALSE
12332000070,1931 MADISON ST,1931 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12332000080,1929 MADISON ST,1929 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12332000091,1927 MADISON ST,1927 MADISON ST,FALSE,FALSE,FALSE,FALSE,unknown,"vacant lot, confirmed",lot,unmatched,TRUE
12332000095,1923 - 1925 MADISON ST,1923-5 MADISON ST,FALSE,FALSE,FALSE,FALSE,building,"vacant building, confirmed",building,matched,TRUE
12332000100,1919 - 1921 MADISON ST,1919-21 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12332000110,1917 MADISON ST,1917 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
12332000120,1911 - 1915 MADISON ST,1911-5 MADISON ST,FALSE,FALSE,FALSE,FALSE,lot,"vacant lot, confirmed",lot,matched,TRUE
